T,T1,regime,group,thscode,name,industry,concept,con_pct,con_lu_cnt,score,factors,reason,catalyst,tech,watch,watch_range,risk,priority
2026-04-01,2026-04-02,normal,lu,601579.SH,会稽山,饮料制造,共同富裕示范区,1.530073674244492,4.0,85.0,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 年报增长方向/共同富裕示范区 1板 封单比22.3% 涨停时间10:10 题材内涨停3家 概念内涨停4家 驱动概念[共同富裕示范区] 成交3.5亿,年报增长+黄酒+高端化+年轻化,1连板 换手承接量比2.34,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收18.4,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-01,2026-04-02,normal,nlu,002281.SZ,光迅科技,通信设备,共封装光学(CPO),3.650043148465665,6.0,89.25,"{'sector': 0.72, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信设备](当日涨幅分位78%, 板块涨停3家) 驱动概念[共封装光学(CPO)] 距60日高点13.6% 20日涨幅11.7%",板块[通信设备]轮动延续/资金承接/概念热度,收盘86.98 MA20上方 量比0.92,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收86.98,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-04-01,2026-04-02,normal,nlu,600988.SH,赤峰黄金,贵金属,人民币贬值受益,2.0635354523814042,5.0,84.484375,"{'sector': 0.649375, 'trend': 1.0, 'pos': 0.85, 'mom': 0.7, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[贵金属](当日涨幅分位74%, 板块涨停0家) 驱动概念[人民币贬值受益] 距60日高点11.9% 20日涨幅3.3%",板块[贵金属]轮动延续/资金承接/概念热度,收盘44.97 MA20上方 量比1.11,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收44.97,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-04-02,2026-04-03,defensive,lu,000788.SZ,北大医药,化学制药,仿制药一致性评价,0.9936592386433185,3.0,83.0,"{'theme': 0.4, 'concept': 0.8, 'ladder': 0.9, 'seal': 0.4, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 创新药方向/仿制药一致性评价 2板 封单比7.8% 涨停时间09:30 题材内涨停3家 概念内涨停3家 驱动概念[仿制药一致性评价] 成交9.9亿,创新药+右酮洛芬+帕利哌酮获批,2连板 换手承接量比2.77,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收7.22,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-03,2026-04-07,defensive,lu,002792.SZ,通宇通讯,通信设备,共封装光学(CPO),2.118026725272637,8.0,79.0,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.55, 'seal': 0.4, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 光模块方向/共封装光学(CPO) 1板 封单比6.1% 涨停时间09:31 题材内涨停3家 概念内涨停8家 驱动概念[共封装光学(CPO)] 成交28.6亿,光模块+卫星通信+商业航天+基站天线,1连板 换手承接量比1.11,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收45.34,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-07,2026-04-08,aggressive,lu,603260.SH,合盛硅业,化学制品,有机硅概念,4.3491105947902176,5.0,84.0,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 有机硅方向/有机硅概念 1板 封单比24.8% 涨停时间10:01 题材内涨停2家 概念内涨停5家 驱动概念[有机硅概念] 成交5.3亿,有机硅+碳化硅+定增热电,1连板 换手承接量比1.74,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收43.02,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-07,2026-04-08,aggressive,lu,002873.SZ,新天药业,中药,西部大开发,1.2760945735064588,12.0,82.5,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 创新药方向/西部大开发 1板 封单比9.4% 涨停时间09:32 题材内涨停2家 概念内涨停12家 驱动概念[西部大开发] 成交4.2亿,创新药+心脑血管+独家品种,1连板 换手承接量比1.92,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收11.9,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-08,2026-04-09,normal,lu,002181.SZ,粤传媒,文化传媒,AIGC概念,6.145515474377516,12.0,92.0,"{'theme': 1.0, 'concept': 1.0, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: AI营销方向/AIGC概念 2板 封单比18.3% 涨停时间09:31 题材内涨停6家 概念内涨停12家 驱动概念[AIGC概念] 成交6.3亿,AI营销+全运会IP+广州国资+年报增长,2连板 换手承接量比0.70,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收12.99,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-08,2026-04-09,normal,lu,002995.SZ,天地在线,文化传媒,快手概念,7.701184605438649,7.0,88.0,"{'theme': 1.0, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: AI营销方向/快手概念 1板 封单比19.9% 涨停时间10:23 题材内涨停6家 概念内涨停7家 驱动概念[快手概念] 成交4.8亿,AI营销+抖音概念+持股中书艺莲+VR文旅,1连板 换手承接量比0.98,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收24.76,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-08,2026-04-09,normal,nlu,000070.SZ,特发信息,通信设备,共封装光学(CPO),6.58915702651357,17.0,87.91796875,"{'sector': 0.91671875, 'trend': 1.0, 'pos': 0.6, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信设备](当日涨幅分位87%, 板块涨停6家) 驱动概念[共封装光学(CPO)] 距60日高点6.5% 20日涨幅8.7%",板块[通信设备]轮动延续/资金承接/概念热度,收盘18.98 MA20上方 量比0.88,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收18.98,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-04-08,2026-04-09,normal,nlu,000688.SZ,国城矿业,小金属,金属铅,5.79697175154954,4.0,85.9921875,"{'sector': 0.8396874999999999, 'trend': 1.0, 'pos': 0.6, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[小金属](当日涨幅分位81%, 板块涨停2家) 驱动概念[金属铅] 距60日高点7.0% 20日涨幅15.4%",板块[小金属]轮动延续/资金承接/概念热度,收盘40.26 MA20上方 量比1.00,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收40.26,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-04-09,2026-04-10,defensive,lu,002975.SZ,博杰股份,自动化设备,苹果概念,1.0503296296906495,6.0,90.5,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.9, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 液冷服务器方向/苹果概念 2板 封单比14.0% 涨停时间09:39 题材内涨停3家 概念内涨停6家 驱动概念[苹果概念] 成交9.8亿,液冷服务器+AI服务器测试+年报增长,2连板 换手承接量比1.88,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收86.9,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-09,2026-04-10,defensive,lu,002328.SZ,新朋股份,汽车零部件,液冷服务器,0.6077091309355076,7.0,80.5,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.55, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 液冷服务器方向/液冷服务器 1板 封单比8.5% 涨停时间09:48 题材内涨停3家 概念内涨停7家 驱动概念[液冷服务器] 成交8.2亿,液冷服务器+汽车零部件+特斯拉+回购,1连板 换手承接量比1.09,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收9.19,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-09,2026-04-10,defensive,nlu,603256.SH,宏和科技,电子化学品,苹果概念,1.0503296296906495,6.0,89.7109375,"{'sector': 0.8584375, 'trend': 1.0, 'pos': 0.85, 'mom': 0.7, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电子化学品](当日涨幅分位93%, 板块涨停1家) 驱动概念[苹果概念] 距60日高点11.2% 20日涨幅4.3%",板块[电子化学品]轮动延续/资金承接/概念热度,收盘76.17 MA20上方 量比1.02,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收76.17,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-04-10,2026-04-13,normal,lu,600707.SH,彩虹股份,光学光电子,人民币贬值受益,1.2484247382793745,9.0,94.0,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 玻璃基板方向/人民币贬值受益 2板 封单比18.0% 涨停时间09:30 题材内涨停2家 概念内涨停9家 驱动概念[人民币贬值受益] 成交6.5亿,玻璃基板+ITC胜诉+国企改革,2连板 换手承接量比2.38,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收7.02,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-10,2026-04-13,normal,lu,603200.SH,上海洗霸,环境治理,钠离子电池,2.5027416229820076,5.0,85.0,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 固态电池方向/钠离子电池 1板 封单比35.5% 涨停时间10:02 题材内涨停3家 概念内涨停5家 驱动概念[钠离子电池] 成交5.1亿,固态电池+液冷服务器+业绩预增,1连板 换手承接量比1.53,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收61.71,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-10,2026-04-13,normal,nlu,600110.SH,诺德股份,电池,固态电池,2.161148094429355,6.0,89.26953125,"{'sector': 0.9707812500000002, 'trend': 1.0, 'pos': 0.6, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电池](当日涨幅分位99%, 板块涨停4家) 驱动概念[固态电池] 距60日高点7.2% 20日涨幅20.2%",板块[电池]轮动延续/资金承接/概念热度,收盘9.88 MA20上方 量比1.03,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收9.88,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-04-10,2026-04-13,normal,nlu,603308.SH,应流股份,通用设备,无人机,1.0590861401609475,4.0,83.45703125,"{'sector': 0.73828125, 'trend': 1.0, 'pos': 0.6, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通用设备](当日涨幅分位61%, 板块涨停2家) 驱动概念[无人机] 距60日高点7.2% 20日涨幅11.7%",板块[通用设备]轮动延续/资金承接/概念热度,收盘71.20 MA20上方 量比1.13,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收71.20,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-04-13,2026-04-14,normal,lu,002439.SZ,启明星辰,软件开发,2026一季报预增,1.748647753217658,4.0,87.0,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 一季报预增方向/2026一季报预增 1板 封单比30.2% 涨停时间09:25 题材内涨停2家 概念内涨停4家 驱动概念[2026一季报预增] 成交3.9亿,一季报预增+AI安全+央企,1连板 换手承接量比2.01,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收14.26,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-13,2026-04-14,normal,lu,603897.SH,长城科技,电网设备,比亚迪概念,0.4776095608686193,10.0,82.5,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 机器人方向/比亚迪概念 1板 封单比9.0% 涨停时间09:43 题材内涨停2家 概念内涨停10家 驱动概念[比亚迪概念] 成交5.6亿,机器人+电磁线+新能源汽车,1连板 换手承接量比0.96,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收40.87,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-13,2026-04-14,normal,nlu,000815.SZ,美利云,通信服务,东数西算(算力),0.9311670388896687,11.0,91.08984375,"{'sector': 0.7935937500000001, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信服务](当日涨幅分位79%, 板块涨停2家) 驱动概念[东数西算(算力)] 距60日高点10.3% 20日涨幅19.6%",板块[通信服务]轮动延续/资金承接/概念热度,收盘20.28 MA20上方 量比1.05,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收20.28,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-04-13,2026-04-14,normal,nlu,002463.SZ,沪电股份,元件,2026一季报预增,1.748647753217658,4.0,89.234375,"{'sector': 0.9693749999999999, 'trend': 1.0, 'pos': 0.6, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[元件](当日涨幅分位95%, 板块涨停2家) 驱动概念[2026一季报预增] 距60日高点5.6% 20日涨幅9.2%",板块[元件]轮动延续/资金承接/概念热度,收盘88.26 MA20上方 量比0.91,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收88.26,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-04-14,2026-04-15,normal,lu,000620.SZ,盈新发展,房地产,存储芯片,3.0361327716070585,5.0,88.0,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 存储芯片方向/存储芯片 1板 封单比15.7% 涨停时间09:45 题材内涨停3家 概念内涨停5家 驱动概念[存储芯片] 成交6.7亿,存储芯片+拟收购长兴半导体+文旅地产,1连板 换手承接量比1.51,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收3.11,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-14,2026-04-15,normal,lu,002213.SZ,大为股份,半导体,存储芯片,3.0361327716070585,5.0,82.0,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 存储芯片方向/存储芯片 1板 封单比16.9% 涨停时间09:43 题材内涨停3家 概念内涨停5家 驱动概念[存储芯片] 成交6.6亿,存储芯片+锂矿资源+拟定增,1连板 换手承接量比0.42,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收38.08,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-14,2026-04-15,normal,nlu,603308.SH,应流股份,通用设备,商业航天,1.9717293124915436,4.0,92.296875,"{'sector': 0.8418749999999999, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通用设备](当日涨幅分位79%, 板块涨停2家) 驱动概念[商业航天] 距60日高点13.2% 20日涨幅8.1%",板块[通用设备]轮动延续/资金承接/概念热度,收盘66.58 MA20上方 量比1.01,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收66.58,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-04-14,2026-04-15,normal,nlu,000338.SZ,潍柴动力,汽车零部件,固态电池,2.0240228061914056,6.0,89.4453125,"{'sector': 0.7278125, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[汽车零部件](当日涨幅分位62%, 板块涨停3家) 驱动概念[固态电池] 距60日高点13.3% 20日涨幅6.6%",板块[汽车零部件]轮动延续/资金承接/概念热度,收盘25.87 MA20上方 量比1.08,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收25.87,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-04-15,2026-04-16,defensive,lu,600664.SH,哈药股份,化学制药,仿制药一致性评价,2.4198791880719384,8.0,84.0,"{'theme': 0.6, 'concept': 1.0, 'ladder': 0.9, 'seal': 0.4, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 创新药方向/仿制药一致性评价 2板 封单比7.2% 涨停时间09:59 题材内涨停4家 概念内涨停8家 驱动概念[仿制药一致性评价] 成交19.7亿,创新药+保健品+仿制药一致性评价,2连板 换手承接量比1.79,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收4.44,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-15,2026-04-16,defensive,lu,600267.SH,海正药业,化学制药,仿制药一致性评价,2.4198791880719384,8.0,81.5,"{'theme': 0.6, 'concept': 1.0, 'ladder': 0.55, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 创新药方向/仿制药一致性评价 1板 封单比12.0% 涨停时间09:54 题材内涨停4家 概念内涨停8家 驱动概念[仿制药一致性评价] 成交5.5亿,创新药+合成生物+浙江国资,1连板 换手承接量比2.40,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收11.39,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-15,2026-04-16,defensive,nlu,000338.SZ,潍柴动力,汽车零部件,高股息精选,0.6794737006464269,3.0,87.44921875,"{'sector': 0.64796875, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[汽车零部件](当日涨幅分位63%, 板块涨停1家) 驱动概念[高股息精选] 距60日高点11.9% 20日涨幅7.7%",板块[汽车零部件]轮动延续/资金承接/概念热度,收盘26.28 MA20上方 量比0.99,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收26.28,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-04-16,2026-04-17,aggressive,lu,605060.SH,联德股份,通用设备,液冷服务器,2.372657379044596,8.0,89.0,"{'theme': 0.6, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 燃气轮机方向/液冷服务器 1板 封单比19.2% 涨停时间09:45 题材内涨停4家 概念内涨停8家 驱动概念[液冷服务器] 成交5.0亿,燃气轮机+液冷+年报增长,1连板 换手承接量比0.82,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收58.95,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-16,2026-04-17,aggressive,lu,600768.SH,宁波富邦,电网设备,2026一季报预增,3.287996137942617,7.0,84.0,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 一季报预增方向/2026一季报预增 1板 封单比58.5% 涨停时间09:35 题材内涨停3家 概念内涨停7家 驱动概念[2026一季报预增] 成交1.9亿,一季报预增+受益于银价上涨+电接触,1连板 换手承接量比1.30,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收17.52,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-17,2026-04-20,normal,lu,600156.SH,华升股份,纺织制造,消费电子概念,1.640387724513026,18.0,91.5,"{'theme': 0.6, 'concept': 1.0, 'ladder': 0.9, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向/消费电子概念 2板 封单比8.8% 涨停时间09:30 题材内涨停4家 概念内涨停18家 驱动概念[消费电子概念] 成交3.8亿,算力租赁+拟收购易信科技+湖南国资,2连板 换手承接量比1.89,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收9.26,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-17,2026-04-20,normal,lu,600520.SH,三佳科技,专用设备,先进封装,2.909789433310772,11.0,85.0,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 先进封装方向/先进封装 1板 封单比17.0% 涨停时间10:25 题材内涨停3家 概念内涨停11家 驱动概念[先进封装] 成交3.3亿,先进封装+半导体设备+合肥国资,1连板 换手承接量比1.98,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收27.81,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-17,2026-04-20,normal,nlu,000973.SZ,佛塑科技,塑料制品,OLED,1.9250588664715185,10.0,94.07421875,"{'sector': 0.9129687500000001, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[塑料制品](当日涨幅分位93%, 板块涨停3家) 驱动概念[OLED] 距60日高点11.1% 20日涨幅23.0%",板块[塑料制品]轮动延续/资金承接/概念热度,收盘18.40 MA20上方 量比1.14,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收18.40,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-04-17,2026-04-20,normal,nlu,600563.SH,法拉电子,元件,PCB概念,2.8027916489179905,11.0,92.48828125,"{'sector': 0.96953125, 'trend': 1.0, 'pos': 0.85, 'mom': 0.7, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[元件](当日涨幅分位95%, 板块涨停2家) 驱动概念[PCB概念] 距60日高点11.0% 20日涨幅3.6%",板块[元件]轮动延续/资金承接/概念热度,收盘125.39 MA20上方 量比1.05,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收125.39,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-04-20,2026-04-21,aggressive,lu,600156.SH,华升股份,纺织制造,液冷服务器,1.7832701333603485,9.0,96.0,"{'theme': 0.2, 'concept': 1.0, 'ladder': 1.0, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向/液冷服务器 3板 封单比27.2% 涨停时间09:31 题材内涨停2家 概念内涨停9家 驱动概念[液冷服务器] 成交3.6亿,算力租赁+液冷+拟收购易信科技+湖南国资,3连板 换手承接量比1.47,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收10.19,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-20,2026-04-21,aggressive,lu,600707.SH,彩虹股份,光学光电子,西部大开发,0.949289145786425,10.0,89.5,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.9, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 玻璃基板方向/西部大开发 2板 封单比12.6% 涨停时间09:32 题材内涨停2家 概念内涨停10家 驱动概念[西部大开发] 成交9.4亿,玻璃基板+ITC胜诉+国企改革,2连板 换手承接量比0.83,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收8.57,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-21,2026-04-22,defensive,lu,603017.SH,中衡设计,建筑装饰,建筑节能,0.22875891453437713,3.0,90.0,"{'theme': 0.8, 'concept': 0.8, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 商业航天方向/建筑节能 2板 封单比40.5% 涨停时间09:30 题材内涨停5家 概念内涨停3家 驱动概念[建筑节能] 成交2.3亿,商业航天+低空经济+工程设计,2连板 换手承接量比0.87,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收15.63,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-21,2026-04-22,defensive,lu,002361.SZ,神剑股份,塑料制品,污水处理,0.3311195683439294,4.0,88.0,"{'theme': 0.8, 'concept': 1.0, 'ladder': 0.9, 'seal': 0.4, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向/污水处理 2板 封单比3.4% 涨停时间09:36 题材内涨停5家 概念内涨停4家 驱动概念[污水处理] 成交79.9亿,商业航天+无人机+聚酯树脂+地方国资,2连板 换手承接量比0.99,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收22.69,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
